TA-06066,6066,2.5086848635
TA-06067,6067,2.5080611823
TA-06074,6074,2.5099173554
TA-06090,6090,2.5154894672
TA-06091,6091,2.514863749
TA-06094,6094,2.5150639703
TA-06095,6095,2.5144389439
TA-06096,6096,2.513814433
TA-06097,6097,2.5131904369
TA-06099,6099,2.5129789864
TA-06106,6106,2.5148270181
TA-06107,6107,2.5142033759
TA-06111,6111,2.5148148148
TA-06113,6113,2.514603044
TA-06115,6115,2.5143914474
TA-06119,6119,2.5150020551
TA-06123,6123,2.5156121611
TA-06126,6126,2.5158110883
TA-06128,6128,2.5155993432
TA-06129,6129,2.5149774313
TA-06130,6130,2.5143560295
TA-06132,6132,2.5141451415
TA-06133,6133,2.5135245902
TA-06134,6134,2.5129045473
TA-06138,6138,2.5135135135
TA-06140,6140,2.5133033156
TA-06141,6141,2.5126841244
TA-06143,6143,2.5124744376
TA-06146,6146,2.5126737531
TA-06147,6147,2.5120555783
TA-06148,6148,2.5114379085
TA-06161,6161,2.5157207023
TA-06163,6163,2.5155102041
TA-06165,6165,2.5152998776
TA-06166,6166,2.5146818923
TA-06168,6168,2.514472075
TA-06169,6169,2.5138549307
TA-06171,6171,2.5136456212
TA-06173,6173,2.5134364821
TA-06175,6175,2.5132275132
TA-06176,6176,2.5126118796
TA-06179,6179,2.5128100854
TA-06181,6181,2.512601626
TA-06182,6182,2.5119869972
TA-06184,6184,2.5117790414
TA-06188,6188,2.5123832724
TA-06207,6207,2.5190746753
TA-06208,6208,2.5184584178
TA-06209,6209,2.5178426602
TA-06212,6212,2.518038103
TA-06214,6214,2.517828201
TA-06215,6215,2.5172134467
TA-06219,6219,2.5178137652
TA-06223,6223,2.5184135977
TA-06225,6225,2.5182038835
TA-06227,6227,2.5179943389
TA-06231,6231,2.5185933711
TA-06232,6232,2.517979798
TA-06233,6233,2.5173667205
TA-06237,6237,2.5179652806
TA-06238,6238,2.5173527038
TA-06239,6239,2.5167406212
TA-06240,6240,2.5161290323
TA-06246,6246,2.5175332527
TA-06247,6247,2.5169218372
TA-06249,6249,2.5167136528
TA-06250,6250,2.5161030596
TA-06253,6253,2.5162977867
TA-06254,6254,2.515687852
TA-06261,6261,2.517490953
TA-06263,6263,2.5172829582
TA-06267,6267,2.5178786661
TA-06268,6268,2.5172690763
TA-06269,6269,2.5166599759
TA-06270,6270,2.5160513644
TA-06271,6271,2.5154432411
TA-06275,6275,2.5160384924
TA-06277,6277,2.5158316633
TA-06282,6282,2.5168269231
TA-06283,6283,2.5162194634
TA-06287,6287,2.5168134508
TA-06290,6290,2.5170068027
TA-06292,6292,2.5168
TA-06294,6294,2.5165933627
TA-06295,6295,2.5159872102
TA-06296,6296,2.5153815421
TA-06297,6297,2.5147763578
TA-06304,6304,2.5165668663
TA-06305,6305,2.5159616919
TA-06306,6306,2.5153570004
TA-06308,6308,2.5151515152
TA-06309,6309,2.5145476285
TA-06312,6312,2.5147410359
TA-06313,6313,2.5141377937
TA-06315,6315,2.513933121
TA-06316,6316,2.5133306805
TA-06317,6317,2.5127287192
TA-06319,6319,2.5125248509
TA-06320,6320,2.5119236884
TA-06321,6321,2.5113230036
TA-06323,6323,2.5111199365
TA-06325,6325,2.5109170306
TA-06326,6326,2.5103174603
TA-06330,6330,2.5109083697
TA-06334,6334,2.5114988105
TA-06336,6336,2.5112960761
TA-06339,6339,2.5114896989
TA-06342,6342,2.5116831683
TA-06343,6343,2.5110847189
TA-06344,6344,2.5104867432
TA-06348,6348,2.5110759494
TA-06351,6351,2.5112692764
TA-06354,6354,2.5114624506
TA-06356,6356,2.5112603714
TA-06359,6359,2.5114533965
TA-06362,6362,2.5116462692
TA-06364,6364,2.5114443567
TA-06365,6365,2.5108481262
TA-06368,6368,2.5110410095
TA-06369,6369,2.510445408
TA-06371,6371,2.5102442868
TA-06372,6372,2.5096494683
TA-06376,6376,2.5102362205
TA-06378,6378,2.5100354191
TA-06380,6380,2.5098347758
TA-06388,6388,2.5119937082
TA-06390,6390,2.5117924528
TA-06393,6393,2.5119842829
TA-06394,6394,2.5113904163
TA-06397,6397,2.5115822536
TA-06404,6404,2.5133437991
TA-06405,6405,2.5127500981
TA-06406,6406,2.5121568627
TA-06407,6407,2.5115640925
TA-06410,6410,2.5117554859
TA-06411,6411,2.5111633373
TA-06413,6413,2.510963195
TA-06414,6414,2.51037182
TA-06416,6416,2.510172144
TA-06417,6417,2.5095815409
TA-06418,6418,2.5089913995
TA-06419,6419,2.5084017194
TA-06420,6420,2.5078125
TA-06425,6425,2.5087856306
TA-06426,6426,2.5081967213
TA-06428,6428,2.5079984393
TA-06429,6429,2.5074102964
TA-06431,6431,2.5072124756
TA-06432,6432,2.5066250974
TA-06435,6435,2.5068172965
TA-06437,6437,2.5066199377
TA-06440,6440,2.5068119891
TA-06441,6441,2.5062256809
TA-06442,6442,2.5056398289
TA-06443,6443,2.5050544323
TA-06450,6450,2.5068013991
TA-06457,6457,2.5085470085
TA-06462,6462,2.5095145631
TA-06463,6463,2.5089285714
TA-06465,6465,2.5087310827
TA-06472,6472,2.5104732351
TA-06473,6473,2.5098875533
TA-06475,6475,2.5096899225
TA-06479,6479,2.5102673382
TA-06480,6480,2.5096824167
TA-06481,6481,2.5090979481
TA-06482,6482,2.5085139319
TA-06494,6494,2.5121856867
TA-06495,6495,2.5116009281
TA-06500,6500,2.5125628141
TA-06501,6501,2.5119783617
TA-06502,6502,2.5113943608
TA-06505,6505,2.5115830116
TA-06510,6510,2.5125434195
TA-06511,6511,2.5119598765
TA-06512,6512,2.5113767836
TA-06519,6519,2.5131071704
TA-06523,6523,2.5136801541
TA-06526,6526,2.5138674884
TA-06529,6529,2.5140546785
TA-06531,6531,2.5138568129
TA-06532,6532,2.5132743363
TA-06533,6533,2.5126923077
TA-06534,6534,2.5121107266
TA-06535,6535,2.5115295926
TA-06536,6536,2.5109489051
TA-06537,6537,2.5103686636
TA-06538,6538,2.5097888676
TA-06548,6548,2.5126630852
TA-06552,6552,2.5132336018
TA-06553,6553,2.5126533742
TA-06554,6554,2.5120735914
TA-06555,6555,2.5114942529
TA-06556,6556,2.5109153581
TA-06558,6558,2.510719755
TA-06559,6559,2.5101415997
TA-06560,6560,2.5095638868
TA-06561,6561,2.5089866157
TA-06564,6564,2.5091743119
TA-06566,6566,2.5089797478
TA-06571,6571,2.5099312452
TA-06580,6580,2.5124093165
TA-06581,6581,2.5118320611
TA-06584,6584,2.5120183136
TA-06586,6586,2.5118230359
TA-06587,6587,2.5112466641
TA-06588,6588,2.5106707317
TA-06592,6592,2.5112380952
TA-06595,6595,2.5114242193
TA-06596,6596,2.510848877
TA-06597,6597,2.5102739726
TA-06598,6598,2.5096995055
TA-06599,6599,2.5091254753
TA-06601,6601,2.508931965
TA-06604,6604,2.509118541
TA-06605,6605,2.5085453855
TA-06608,6608,2.5087319666
TA-06619,6619,2.5119544592
TA-06622,6622,2.5121396055
TA-06623,6623,2.5115661737
TA-06624,6624,2.5109931766
TA-06627,6627,2.5111784767
TA-06643,6643,2.5162878788
TA-06654,6654,2.5195001893
TA-06657,6657,2.519682059
TA-06658,6658,2.5191070753
TA-06660,6660,2.5189107413
TA-06662,6662,2.5187145558
TA-06664,6664,2.5185185185
TA-06665,6665,2.5179448432
TA-06666,6666,2.5173716012
TA-06667,6667,2.516798792
TA-06670,6670,2.5169811321
TA-06671,6671,2.5164089023
TA-06673,6673,2.516214178
TA-06676,6676,2.5163965322
TA-06678,6678,2.5162019593
TA-06680,6680,2.516007533
TA-06683,6683,2.516189759
TA-06684,6684,2.5156191193
TA-06687,6687,2.5158013544
TA-06691,6691,2.5163595337
TA-06694,6694,2.5165413534
TA-06703,6703,2.5189778279
TA-06706,6706,2.5191585274
TA-06711,6711,2.5200901239
TA-06715,6715,2.5206456456
TA-06717,6717,2.5204502814
TA-06718,6718,2.51987997
TA-06719,6719,2.5193100862
TA-06725,6725,2.5206146927
TA-06726,6726,2.5200449607
TA-06727,6727,2.5194756554
TA-06729,6729,2.5192811681
TA-06730,6730,2.5187125749
TA-06732,6732,2.5185185185
TA-06733,6733,2.5179506358
TA-06734,6734,2.5173831776
TA-06739,6739,2.5183109118
TA-06743,6743,2.5188644004
TA-06744,6744,2.5182972367
TA-06745,6745,2.5177304965
TA-06755,6755,2.5205223881
TA-06756,6756,2.5199552406
TA-06757,6757,2.519388516
TA-06758,6758,2.5188222139
TA-06761,6761,2.5190014903
TA-06762,6762,2.5184357542
TA-06764,6764,2.5182427401
TA-06773,6773,2.5206550056
TA-06784,6784,2.5238095238
TA-06792,6792,2.5258460394
TA-06795,6795,2.5260223048
TA-06797,6797,2.5258268302
TA-06798,6798,2.5252600297
TA-06801,6801,2.5254363164
TA-06804,6804,2.5256124722
TA-06805,6805,2.5250463822
TA-06806,6806,2.5244807122
TA-06807,6807,2.5239154616
TA-06811,6811,2.5244625649
TA-06813,6813,2.5242682475
TA-06815,6815,2.5240740741
TA-06816,6816,2.5235098112
TA-06817,6817,2.522945966
TA-06822,6822,2.5238623751
TA-06837,6837,2.5284763314
TA-06838,6838,2.5279112754
TA-06839,6839,2.5273466371
TA-06841,6841,2.5271518286
TA-06842,6842,2.5265878877
TA-06846,6846,2.5271317829
TA-06849,6849,2.5273062731
TA-06853,6853,2.527849502
TA-06855,6855,2.5276548673
TA-06857,6857,2.527460376
TA-06862,6862,2.5283714075
TA-06865,6865,2.5285451197
TA-06870,6870,2.529455081
TA-06874,6874,2.5299963195
TA-06877,6877,2.5301692421
TA-06878,6878,2.529606473
TA-06879,6879,2.5290441176
TA-06880,6880,2.5284821757
TA-06882,6882,2.5282880235
TA-06883,6883,2.5277267719
TA-06885,6885,2.5275330396
TA-06886,6886,2.5269724771
TA-06890,6890,2.5275128393
TA-06891,6891,2.5269526953
TA-06894,6894,2.5271260997
TA-06895,6895,2.5265665079
TA-06897,6897,2.5263736264
TA-06904,6904,2.5280117173
TA-06905,6905,2.5274524158
TA-06907,6907,2.5272594219
TA-06911,6911,2.527798098
TA-06914,6914,2.5279707495
TA-06915,6915,2.5274122807
TA-06918,6918,2.527584947
TA-06923,6923,2.5284879474
TA-06929,6929,2.5297553852
TA-06932,6932,2.5299270073
TA-06934,6934,2.5297336738
TA-06937,6937,2.5299051787
TA-06938,6938,2.5293474298
TA-06943,6943,2.5302478134
TA-06944,6944,2.5296903461
TA-06947,6947,2.5298616169
TA-06951,6951,2.5303967965
TA-06952,6952,2.5298398836
TA-06954,6954,2.5296471444
TA-06957,6957,2.5298181818
TA-06959,6959,2.5296255907
TA-06963,6963,2.5301598837
TA-06964,6964,2.5296040683
TA-06965,6965,2.5290486565
TA-06966,6966,2.5284936479
TA-06969,6969,2.5286647315
TA-06973,6973,2.5291984041
TA-06976,6976,2.529369108
TA-06979,6979,2.5295396883
TA-06983,6983,2.5300724638
TA-06986,6986,2.5302426657
TA-06991,6991,2.5311368573
TA-06992,6992,2.5305827
TA-06997,6997,2.5314761216
TA-06998,6998,2.5309222423
TA-06999,6999,2.5303687636
TA-07001,7001,2.5301770871
TA-07008,7008,2.5317919075
TA-07012,7012,2.532322138
TA-07014,7014,2.5321299639
TA-07016,7016,2.5319379285
TA-07017,7017,2.5313852814
TA-07019,7019,2.5311936531
TA-07020,7020,2.5306416727
TA-07021,7021,2.5300900901
TA-07023,7023,2.5298991354
TA-07025,7025,2.5297083183
TA-07026,7026,2.5291576674
TA-07030,7030,2.5296869377
TA-07039,7039,2.5320143885
TA-07040,7040,2.5314635023
TA-07043,7043,2.5316319195
TA-07046,7046,2.5318002156
TA-07056,7056,2.5344827586
TA-07057,7057,2.5339317774
TA-07058,7058,2.5333811917
TA-07062,7062,2.5339074273
TA-07065,7065,2.5340746055
TA-07066,7066,2.5335245608
TA-07067,7067,2.5329749104
TA-07068,7068,2.5324256539
TA-07070,7070,2.532234957
TA-07071,7071,2.5316863588
TA-07072,7072,2.5311381532
TA-07073,7073,2.5305903399
TA-07074,7074,2.5300429185
TA-07075,7075,2.5294958885
TA-07078,7078,2.5296640457
TA-07079,7079,2.529117542
TA-07080,7080,2.5285714286
TA-07082,7082,2.5283827205
TA-07083,7083,2.5278372591
TA-07095,7095,2.5312165537
TA-07096,7096,2.5306704708
TA-07097,7097,2.5301247772
TA-07098,7098,2.5295794726
TA-07099,7099,2.5290345565
TA-07100,7100,2.5284900285
TA-07106,7106,2.5297258811
TA-07107,7107,2.5291814947
TA-07114,7114,2.5307719673
TA-07116,7116,2.5305832148
TA-07119,7119,2.5307500889
TA-07121,7121,2.5305614783
TA-07123,7123,2.5303730018
TA-07124,7124,2.5298295455
TA-07126,7126,2.5296414625
TA-07128,7128,2.5294535131
TA-07130,7130,2.5292656971
TA-07131,7131,2.5287234043
TA-07138,7138,2.5303084013
TA-07139,7139,2.5297661233
TA-07140,7140,2.5292242295
TA-07141,7141,2.5286827195
TA-07147,7147,2.5299115044
TA-07148,7148,2.5293701345
TA-07149,7149,2.5288291475
TA-07151,7151,2.5286421499
TA-07152,7152,2.5281018028
TA-07155,7155,2.5282685512
TA-07156,7156,2.5277287178
TA-07157,7157,2.5271892655
TA-07159,7159,2.5270031768
TA-07160,7160,2.5264643613
TA-07161,7161,2.5259259259
TA-07165,7165,2.5264456982
TA-07166,7166,2.5259076489
TA-07168,7168,2.5257223397
TA-07170,7170,2.525537161
TA-07171,7171,2.525
TA-07173,7173,2.5248152059
TA-07176,7176,2.5249824068
TA-07178,7178,2.5247977489
TA-07179,7179,2.5242616034
TA-07184,7184,2.5251318102
TA-07185,7185,2.5245959241
TA-07191,7191,2.5258166491
TA-07192,7192,2.5252808989
TA-07194,7194,2.5250965251
TA-07196,7196,2.5249122807
TA-07199,7199,2.5250789197
TA-07201,7201,2.5248948107
TA-07202,7202,2.5243603225
TA-07203,7203,2.5238262088
TA-07206,7206,2.5239929947
TA-07207,7207,2.5234593838
TA-07208,7208,2.5229261463
TA-07209,7209,2.522393282
TA-07211,7211,2.5222105631
TA-07221,7221,2.5248251748
TA-07223,7223,2.5246417337
TA-07225,7225,2.5244584207
TA-07227,7227,2.5242752358
TA-07229,7229,2.5240921788
TA-07231,7231,2.5239092496
TA-07232,7232,2.5233775297
TA-07233,7233,2.5228461807
TA-07234,7234,2.5223152022
TA-07236,7236,2.5221331474
TA-07237,7237,2.5216027875
TA-07243,7243,2.5228143504
TA-07244,7244,2.5222841226
TA-07246,7246,2.5221023321
TA-07249,7249,2.5222686152
TA-07253,7253,2.5227826087
TA-07255,7255,2.5226008345
TA-07256,7256,2.5220716024
TA-07258,7258,2.5218902015
TA-07259,7259,2.5213615839
TA-07260,7260,2.5208333333
TA-07261,7261,2.5203054495
TA-07262,7262,2.519777932
TA-07263,7263,2.5192507804
TA-07264,7264,2.5187239945
TA-07272,7272,2.5206239168
TA-07273,7273,2.5200970201
TA-07274,7274,2.5195704884
TA-07275,7275,2.5190443213
TA-07277,7277,2.5188646591
TA-07278,7278,2.5183391003
TA-07285,7285,2.5198893117
TA-07287,7287,2.5197095436
TA-07288,7288,2.5191842378
TA-07289,7289,2.5186592951
TA-07290,7290,2.518134715
TA-07292,7292,2.5179558011
TA-07295,7295,2.5181221954
TA-07297,7297,2.5179434092
TA-07299,7299,2.5177647465
TA-07301,7301,2.5175862069
TA-07305,7305,2.5180972079
TA-07309,7309,2.5186078567
TA-07316,7316,2.5201515673
TA-07320,7320,2.520661157
TA-07321,7321,2.5201376936
TA-07323,7323,2.5199587061
TA-07329,7329,2.5211558308
TA-07330,7330,2.5206327373
TA-07332,7332,2.5204537642
TA-07333,7333,2.5199312715
TA-07335,7335,2.5197526623
TA-07339,7339,2.520260989
TA-07345,7345,2.5214555441
TA-07352,7352,2.5229924502
TA-07353,7353,2.5224699828
TA-07354,7354,2.5219478738
TA-07363,7363,2.5241686664
TA-07367,7367,2.5246744345
TA-07368,7368,2.5241521069
TA-07369,7369,2.523630137
TA-07370,7370,2.5231085245
TA-07377,7377,2.5246406571
TA-07378,7378,2.5241190558
TA-07380,7380,2.5239398085
TA-07382,7382,2.5237606838
TA-07387,7387,2.524606972
TA-07388,7388,2.524086095
TA-07390,7390,2.5239071038
TA-07391,7391,2.5233868214
TA-07392,7392,2.5228668942
TA-07408,7408,2.527465029
TA-07409,7409,2.5269440655
TA-07411,7411,2.526764405
TA-07425,7425,2.5306748466
TA-07429,7429,2.5311754685
TA-07430,7430,2.530653951
TA-07431,7431,2.5301327886
TA-07432,7432,2.5296119809
TA-07433,7433,2.5290915277
TA-07438,7438,2.5299319728
TA-07443,7443,2.5307718463
TA-07444,7444,2.5302515296
TA-07446,7446,2.5300713558
TA-07452,7452,2.53125
TA-07454,7454,2.5310696095
TA-07457,7457,2.5312287848
TA-07458,7458,2.5307091958
TA-07459,7459,2.5301899593
TA-07466,7466,2.5317056629
TA-07467,7467,2.5311864407
TA-07468,7468,2.5306675703
TA-07470,7470,2.5304878049
TA-07472,7472,2.5303081612
TA-07473,7473,2.5297901151
TA-07474,7474,2.5292724196
TA-07477,7477,2.5294316644
TA-07479,7479,2.5292526209
TA-07480,7480,2.5287356322
TA-07482,7482,2.5285569449
TA-07485,7485,2.5287162162
TA-07487,7487,2.5285376562
TA-07488,7488,2.528021607
TA-07489,7489,2.5275059062
TA-07501,7501,2.5307017544
TA-07502,7502,2.5301854975
TA-07505,7505,2.5303438975
TA-07507,7507,2.53016515
TA-07520,7520,2.5336927224
TA-07521,7521,2.5331761536
TA-07522,7522,2.5326599327
TA-07524,7524,2.5324806462
TA-07531,7531,2.5339838493
TA-07534,7534,2.5341405987
TA-07535,7535,2.5336247478
TA-07537,7537,2.5334453782
TA-07538,7538,2.5329301075
TA-07541,7541,2.5330870003
TA-07544,7544,2.5332437878
TA-07547,7547,2.53340047
TA-07548,7548,2.532885906
TA-07549,7549,2.5323716874
TA-07550,7550,2.5318578135
TA-07557,7557,2.5333556822
TA-07567,7567,2.5358579088
TA-07568,7568,2.5353433836
TA-07569,7569,2.5348292029
TA-07572,7572,2.5349849347
TA-07575,7575,2.5351405622
TA-07577,7577,2.5349615256
TA-07579,7579,2.5347826087
TA-07581,7581,2.5346038114
TA-07582,7582,2.5340909091
TA-07586,7586,2.5345806883
TA-07591,7591,2.5354041416
TA-07597,7597,2.5365609349
TA-07598,7598,2.5360480641
TA-07600,7600,2.5358692025
TA-07607,7607,2.5373582388
TA-07608,7608,2.5368456152
TA-07609,7609,2.5363333333
TA-07616,7616,2.5378207264
TA-07618,7618,2.5376415723
TA-07624,7624,2.5387945388
TA-07625,7625,2.5382822903
TA-07628,7628,2.5384359401
TA-07630,7630,2.5382568197
TA-07640,7640,2.5407382774
TA-07643,7643,2.5408909574
TA-07644,7644,2.5403788634
TA-07646,7646,2.5401993355
TA-07647,7647,2.5396878114
TA-07648,7648,2.5391766268
TA-07650,7650,2.5389976767
TA-07651,7651,2.5384870604
TA-07652,7652,2.5379767828
TA-07654,7654,2.5377984085
TA-07656,7656,2.5376201525
TA-07658,7658,2.5374420146
TA-07659,7659,2.5369327592
TA-07661,7661,2.5367549669
TA-07663,7663,2.5365772923
TA-07668,7668,2.5373924553
TA-07669,7669,2.5368838902
TA-07670,7670,2.5363756614
TA-07673,7673,2.5365289256
TA-07674,7674,2.53602115
TA-07678,7678,2.5365047902
TA-07682,7682,2.536988111
TA-07683,7683,2.5364806867
TA-07685,7685,2.5363036304
TA-07687,7687,2.5361266909
TA-07689,7689,2.5359498681
TA-07690,7690,2.5354434553
TA-07696,7696,2.5365853659
TA-07697,7697,2.5360790774
TA-07698,7698,2.5355731225
TA-07705,7705,2.5370431347
TA-07707,7707,2.5368663594
TA-07708,7708,2.5363606449
TA-07709,7709,2.5358552632
TA-07711,7711,2.5356790529
TA-07714,7714,2.5358316897
TA-07715,7715,2.53532698
TA-07716,7716,2.5348226018
TA-07717,7717,2.534318555
TA-07718,7718,2.5338148391
TA-07725,7725,2.5352806039
TA-07726,7726,2.5347769029
TA-07728,7728,2.5346015087
TA-07731,7731,2.5347540984
TA-07736,7736,2.5355621108
TA-07737,7737,2.5350589777
TA-07738,7738,2.5345561743
TA-07743,7743,2.5353634578
TA-07746,7746,2.5355155483
TA-07748,7748,2.5353403141
TA-07750,7750,2.5351651946
TA-07751,7751,2.5346631785
TA-07754,7754,2.5348152991
TA-07756,7756,2.5346405229
TA-07765,7765,2.5367526952
TA-07766,7766,2.5362508165
TA-07770,7770,2.5367286974
TA-07771,7771,2.536227154
TA-07774,7774,2.5363784666
TA-07780,7780,2.5375081539
TA-07781,7781,2.5370068471
TA-07786,7786,2.537809648
TA-07790,7790,2.5382860867
TA-07791,7791,2.5377850163
TA-07794,7794,2.5379355259
TA-07797,7797,2.5380859375
TA-07799,7799,2.5379108363
TA-07801,7801,2.5377358491
TA-07802,7802,2.5372357724
TA-07803,7803,2.5367360208
TA-07808,7808,2.5375365616
TA-07810,7810,2.5373619233
TA-07814,7814,2.5378369601
TA-07822,7822,2.5396103896
TA-07823,7823,2.5391106784
TA-07824,7824,2.5386112914
TA-07826,7826,2.5384365877
TA-07828,7828,2.5382619974
TA-07832,7832,2.5387358185
TA-07835,7835,2.5388852884
TA-07837,7837,2.5387107224
TA-07839,7839,2.5385362694
TA-07840,7840,2.5380382001
TA-07842,7842,2.5378640777
TA-07845,7845,2.5380135878
TA-07849,7849,2.5384864166
TA-07852,7852,2.5386356288
TA-07854,7854,2.5384615385
TA-07855,7855,2.5379644588
TA-07856,7856,2.5374677003
TA-07857,7857,2.5369712625
TA-07858,7858,2.5364751453
TA-07859,7859,2.5359793482
TA-07865,7865,2.5370967742
TA-07866,7866,2.5366010964
TA-07871,7871,2.5373952289
TA-07874,7874,2.537544312
TA-07875,7875,2.5370489691
TA-07879,7879,2.5375201288
TA-07881,7881,2.5373470702
TA-07883,7883,2.5371741229
TA-07885,7885,2.537001287
TA-07886,7886,2.5365069154
TA-07887,7887,2.5360128617
TA-07891,7891,2.5364834458
TA-07892,7892,2.5359897172
TA-07897,7897,2.53678124
TA-07898,7898,2.5362877328
TA-07899,7899,2.5357945425
TA-07900,7900,2.5353016688
TA-07901,7901,2.5348091113
TA-07902,7902,2.5343168698
TA-07903,7903,2.5338249439
TA-07905,7905,2.5336538462
TA-07908,7908,2.5338032682
TA-07910,7910,2.533632287
TA-07911,7911,2.5331412104
TA-07912,7912,2.5326504481
TA-07913,7913,2.53216
TA-07917,7917,2.5326295585
TA-07918,7918,2.5321394308
TA-07922,7922,2.5326086957
TA-07923,7923,2.5321188878
TA-07924,7924,2.531629393
TA-07926,7926,2.5314595976
TA-07927,7927,2.5309706258
TA-07929,7929,2.5308011491
TA-07930,7930,2.5303126994
TA-07932,7932,2.5301435407
TA-07933,7933,2.5296556122
TA-07939,7939,2.5307618744
TA-07940,7940,2.5302740599
TA-07943,7943,2.5304237018
TA-07944,7944,2.5299363057
TA-07946,7946,2.5297675899
TA-07947,7947,2.5292807129
TA-07950,7950,2.5294304804
TA-07954,7954,2.5298982188
TA-07955,7955,2.5294117647
TA-07957,7957,2.5292434838
TA-07958,7958,2.5287575469
TA-07960,7960,2.5285895807
TA-07962,7962,2.5284217212
TA-07963,7963,2.5279365079
TA-07967,7967,2.5284036814
TA-07968,7968,2.5279187817
TA-07969,7969,2.5274341897
TA-07970,7970,2.5269499049
TA-07971,7971,2.5264659271
TA-07972,7972,2.525982256
TA-07978,7978,2.5270826734
TA-07979,7979,2.5265991134
TA-07980,7980,2.5261158594
TA-07981,7981,2.5256329114
TA-07982,7982,2.5251502689
TA-07983,7983,2.5246679317
TA-07986,7986,2.5248182106
TA-07987,7987,2.5243362832
TA-07990,7990,2.5244865719
TA-07991,7991,2.5240050537
TA-07993,7993,2.5238395958
TA-07994,7994,2.5233585859
TA-07996,7996,2.5231934364
TA-08002,8002,2.5242902208
TA-08003,8003,2.5238095238
TA-08007,8007,2.5242749054
TA-08008,8008,2.5237945162
TA-08009,8009,2.5233144297
TA-08010,8010,2.5228346457
TA-08011,8011,2.5223551637
TA-08015,8015,2.5228202707
TA-08016,8016,2.522341095
TA-08019,8019,2.5224913495
TA-08020,8020,2.5220125786
TA-08021,8021,2.5215341088
TA-08024,8024,2.5216844752
TA-08025,8025,2.521206409
TA-08030,8030,2.5219849246
TA-08034,8034,2.5224489796
TA-08037,8037,2.5225988701
TA-08038,8038,2.522121117
TA-08045,8045,2.5235257215
TA-08048,8048,2.5236751333
TA-08049,8049,2.5231974922
TA-08050,8050,2.5227201504
TA-08051,8051,2.5222431078
TA-08057,8057,2.5233322894
TA-08058,8058,2.5228553538
TA-08059,8059,2.5223787167
TA-08060,8060,2.521902378
TA-08065,8065,2.5226775102
TA-08071,8071,2.523764853
TA-08077,8077,2.5248515161
TA-08080,8080,2.525
TA-08083,8083,2.5251483911
TA-08086,8086,2.5252966896
TA-08087,8087,2.5248204808
TA-08088,8088,2.5243445693
TA-08091,8091,2.5244929797
TA-08092,8092,2.5240174672
TA-08096,8096,2.524477705
TA-08100,8100,2.5249376559
TA-08101,8101,2.5244624494
TA-08102,8102,2.5239875389
TA-08103,8103,2.5235129243
TA-08104,8104,2.5230386052
TA-08105,8105,2.5225645814
TA-08107,8107,2.5224019913
TA-08123,8123,2.5265940902
TA-08125,8125,2.5264303483
TA-08127,8127,2.5262667081
TA-08128,8128,2.5257924177
TA-08132,8132,2.5262503883
TA-08133,8133,2.5257763975
TA-08134,8134,2.525302701
TA-08137,8137,2.525450031
TA-08138,8138,2.5249767298
TA-08139,8139,2.5245037221
TA-08141,8141,2.5243410853
TA-08142,8142,2.5238685679
TA-08147,8147,2.5246358847
TA-08149,8149,2.5244733581
TA-08156,8156,2.5258593992
TA-08157,8157,2.5253869969
TA-08158,8158,2.524914887
TA-08161,8161,2.5250618812
TA-08162,8162,2.5245901639
TA-08164,8164,2.524427953
TA-08168,8168,2.5248840804
TA-08169,8169,2.5244128554
TA-08173,8173,2.5248687056
TA-08175,8175,2.524706609
TA-08176,8176,2.5242358753
TA-08177,8177,2.5237654321
TA-08178,8178,2.5232952792
TA-08186,8186,2.5249845774
TA-08193,8193,2.5263644773
TA-08195,8195,2.5262022195
TA-08198,8198,2.526348228
TA-08201,8201,2.5264941466
TA-08202,8202,2.5260240222
TA-08205,8205,2.5261699507
TA-08207,8207,2.5260080025
TA-08208,8208,2.5255384615
TA-08211,8211,2.5256844048
TA-08215,8215,2.5261377614
TA-08227,8227,2.5290501076
TA-08228,8228,2.528580209
TA-08229,8229,2.5281105991
TA-08230,8230,2.5276412776
TA-08231,8231,2.5271722444
TA-08233,8233,2.5270104359
TA-08234,8234,2.526541884
TA-08235,8235,2.5260736196
TA-08236,8236,2.5256056424
TA-08237,8237,2.5251379522
TA-08238,8238,2.5246705486
TA-08241,8241,2.5248161765
TA-08244,8244,2.5249617152
TA-08245,8245,2.5244947949
TA-08247,8247,2.5243342516
TA-08248,8248,2.5238678091
TA-08249,8249,2.5234016519
TA-08250,8250,2.5229357798
TA-08251,8251,2.5224701926
TA-08252,8252,2.52200489
TA-08253,8253,2.5215398717
TA-08259,8259,2.5226023213
TA-08260,8260,2.5221374046
TA-08265,8265,2.5228937729
TA-08268,8268,2.5230393653
TA-08270,8270,2.5228798048
TA-08271,8271,2.5224153705
TA-08272,8272,2.5219512195
TA-08273,8273,2.5214873514
TA-08274,8274,2.521023766
TA-08276,8276,2.5208650624
TA-08281,8281,2.5216199756
TA-08282,8282,2.5211567732
TA-08283,8283,2.5206938527
TA-08285,8285,2.5205354427
TA-08286,8286,2.5200729927
TA-08287,8287,2.519610824
TA-08289,8289,2.5194528875
TA-08291,8291,2.5192950471
TA-08293,8293,2.5191373026
TA-08294,8294,2.5186759794
TA-08295,8295,2.5182149362
TA-08296,8296,2.517754173
TA-08298,8298,2.5175970874
TA-08299,8299,2.517136791
TA-08300,8300,2.5166767738
